date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,daylight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2016-06-05,25.4,18.8,18.7,12,25,,71,46.8,51,31,7.6,6.6,5.2,2.7,27,15.33,17,7,41,13,102.24,102.01,102.01,101.78,89.72,89.49,89.51,89.29,64400,52645.8,44250,24100,3.6,3.1,3,2.4,0,0.7,13.7,11.7,8.7,0,0,0,,05:24:00,21:46:00,16.37,5.4,21.77,8,8,26,26,13,14,30144,,,,,8,3.4,4.5,1,,,,
2016-06-04,26.7,20.35,18.64,10.6,26,,59,35.3,41,23,8.1,4,4.8,1.5,25,12.58,13.5,2,32,15,102.32,102.03,102.01,101.69,89.73,89.53,89.5,89.27,64400,52312.5,44250,24100,3.1,2.5,2.5,2,0,0.6,13.6,11.6,8.6,0,0,0,,05:25:00,21:45:00,16.33,5.42,21.75,8,8,27,27,11,11,29424,,,,,6,3.5,3,0,,,,
2016-06-03,25.3,17.25,16.2,7.1,,,74,40.3,47,20,4.9,2.1,1.5,-1.9,33,12.75,17,1,50,28,102.11,101.85,101.79,101.47,89.56,89.28,89.24,88.93,64400,49291.7,44250,24100,3.6,2.8,2.8,2.1,1.8,0,11.2,9.2,6.2,0,0,0,,05:25:00,21:44:00,16.32,5.42,21.73,8,8,25,25,10,12,30516,,,,,6,3,3,0,,,,
2016-06-02,22.8,16.21,15.9,9,,,68,44.5,46.5,25,5.4,3.2,2.7,0,35,17.46,19.5,4,59,26,101.41,100.76,100.97,100.52,88.89,88.32,88.51,88.12,64400,48287.5,44250,24100,3.1,2.5,2.6,2.1,2.1,0,10.9,8.9,5.9,0,0,0,,05:26:00,21:43:00,16.28,5.43,21.72,6,6,23,23,9,9,24323,,,,,8,5.9,4.5,1,,,,
2016-06-01,21.9,14.33,13.95,6,,,78,51.2,52,26,6.6,3.7,3.5,0.5,31,13.46,17,3,57,28,101.75,101.21,101.31,100.88,89.11,88.66,88.74,88.38,64400,44258.3,44250,24100,2.6,2.2,2.2,1.9,4,0,8.9,7,4,0.2,0.2,0,,05:27:00,21:42:00,16.25,5.45,21.7,6,6,21,21,10,11,15867,,,,,8,4.9,4,0,,,,
2016-05-31,17.6,11.82,10.75,3.9,,,90,55.2,60.5,31,4.5,2.3,2.1,-0.3,21,9.25,11,1,32,14,102.67,102.31,102.24,101.81,89.98,89.56,89.59,89.19,64400,53045.5,44250,24100,2.7,2,2,1.3,7.2,0,5.8,3.8,0.8,0.2,,,,05:28:00,21:41:00,16.22,5.47,21.68,7,7,17,17,3,8,29301,,,,,8,3.9,4.5,1,,,,
2016-05-30,15.4,9.61,10.5,5.6,,,90,65,63.5,37,4.6,2.8,2.6,0.6,44,30.21,26.5,9,67,33,102.68,102.19,102.19,101.71,89.84,89.43,89.46,89.09,64400,46754.2,36250,8100,2.7,2,2.1,1.6,7.5,0,5.5,3.5,0.5,4.2,4.2,0,,05:28:00,21:39:00,16.18,5.47,21.65,4,7,12,12,3,5,26166,,,,,8,5.3,5,2,,,,
2016-05-29,18.7,12.49,12.2,5.7,,,89,48.3,58.5,28,5.9,1,2.1,-1.6,34,15.62,18.5,3,54,32,101.69,101.26,101.38,101.06,89.02,88.68,88.77,88.52,64400,35483.3,34600,4800,2.7,2.3,2.2,1.8,5.8,0,7.2,5.2,2.2,6.2,6.2,0,,05:29:00,21:38:00,16.15,5.48,21.63,6,6,19,19,5,7,23776,,,,,8,6.2,5,2,,,,
2016-05-28,16.4,10.23,9.04,1.7,,,95,58,61.5,28,5.2,0.9,1.2,-2.7,22,7.54,11.5,1,44,29,101.44,101.33,101.32,101.2,88.72,88.65,88.64,88.56,64400,34537.5,36250,8100,2.5,2.2,2,1.5,9,0,4,2,0,0.4,0.4,0,,05:30:00,21:37:00,16.12,5.5,21.62,6,6,16,16,5,6,26265,,,,,7,3.5,4,1,,,,
2016-05-27,13.1,9.6,9.69,6.3,,,89,81.4,78.5,68,7.7,6.5,6.2,4.6,29,17.04,16.5,4,44,34,101.31,101.04,101.08,100.86,88.62,88.45,88.5,88.37,24100,18962.5,15250,6400,2.8,2.5,2.5,2.1,8.3,0,4.7,2.7,0,8.4,8.4,0,,05:31:00,21:36:00,16.08,5.52,21.6,3,5,12,12,4,4,12857,,,,,8,7,5,2,,,,
2016-05-26,20.2,13.26,13.5,6.8,,,90,67.6,65,40,8.4,7,6.5,4.7,27,10.29,15,3,39,13,101.46,101.24,101.2,100.95,88.89,88.68,88.66,88.43,64400,38891.7,40250,16100,3,2.6,2.5,2.1,4.5,0,8.5,6.5,3.5,0.8,0.8,0,,05:32:00,21:35:00,16.05,5.53,21.58,5,6,19,19,7,8,20931,,,,,8,5.5,4.5,1,,,,
2016-05-25,20.7,13.11,13,5.3,,,93,63.5,64,35,10,5.4,6.2,2.3,38,11.17,20.5,3,54,33,101.47,101.26,101.31,101.15,88.89,88.67,88.74,88.58,64400,43325,40250,16100,3.5,2.8,2.8,2.1,5,0,8,6,3,0.4,0.4,0,,05:33:00,21:33:00,16,5.55,21.55,7,7,21,21,8,8,25032,,,,,8,4.1,4,0,,,,
2016-05-24,16.9,10.96,10.64,4.4,,,89,63,65.5,42,4.4,3.6,3.6,2.8,19,9.62,10.5,2,41,17,101.37,101.26,101.26,101.15,88.78,88.6,88.67,88.55,64400,44078.3,44250,24100,3.5,2.5,2.5,1.5,7.4,0,5.6,3.6,0.6,0,0,0,,05:34:00,21:32:00,15.97,5.57,21.53,7,7,16,16,4,5,27911,,,,,8,3.7,4.5,1,,,,
2016-05-23,9.6,6.27,6.55,3.5,,,86,77,75.5,65,4.1,2.5,2.6,1.2,41,27.58,24.5,8,59,35,101.36,100.87,100.9,100.44,88.62,88.16,88.19,87.75,32200,21583.3,20950,9700,2.2,1.8,1.6,1,11.4,0,1.6,0,0,2,2,0,,05:35:00,21:31:00,15.93,5.58,21.52,,,9,11,3,3,9769,,,,,8,7.7,6,4,,,,
2016-05-22,5.5,3.85,3.15,0.8,,,95,88.3,87.5,80,3.6,2.1,1.9,0.2,40,23.67,24,8,57,32,100.71,100.3,100.38,100.04,88.02,87.63,87.72,87.41,24100,10987.5,12850,1600,1.1,1,1.1,1,14.8,0,0,0,0,17.2,17.2,0,,05:36:00,21:29:00,15.88,5.6,21.48,,,3,4,1,2,5883,,,,,8,7.9,7.5,7,,,,
2016-05-21,7.1,4.47,4.59,2.1,,,94,86,85.5,77,4.4,2.3,2.4,0.4,33,20,22.5,12,48,33,101.64,101.24,101.17,100.71,88.82,88.46,88.42,88.01,24100,15629.2,14450,4800,1.4,1.3,1.2,1.1,13.4,0,0,0,0,10.1,10.1,0,,05:38:00,21:28:00,15.83,5.63,21.47,4,4,8,9,0,1,7063,,,,,8,8,8,8,,,,
2016-05-20,10.3,4.92,5.85,1.4,,,92,75.7,75,58,2.7,0.8,0.6,-1.4,39,27.46,30,21,56,34,101.78,101.57,101.47,101.17,88.93,88.77,88.71,88.48,48300,32837.5,26150,4000,1.5,1.2,1.2,1,12.2,0,0.8,0,0,2.5,2.5,0,,05:39:00,21:27:00,15.8,5.65,21.45,5,5,12,12,1,6,14778,,,,,8,7.7,7.5,7,,,,
2016-05-19,14.6,9.33,9.5,4.4,,,91,78.9,75.5,60,9.1,5.8,4.7,0.2,37,23.67,24,11,54,33,101.16,100.64,100.78,100.4,88.49,88.14,88.22,87.96,48300,24058.3,27350,6400,2.3,1.8,1.6,1,8.5,0,4.5,2.5,0,7.2,7.2,0,,05:40:00,21:25:00,15.75,5.67,21.42,3,3,14,14,4,5,8975,,,,,8,7.6,7.5,7,,,,
2016-05-18,24.2,17.54,16.3,8.4,,,81,40.5,52.5,24,9.9,3.3,5.7,1.4,30,13.42,17.5,5,61,33,101.63,101.03,100.99,100.36,89.08,88.57,88.56,88.04,64400,44933.3,40250,16100,2.9,2.5,2.5,2.1,1.7,0,11.3,9.3,6.3,0.6,0.6,0,,05:42:00,21:24:00,15.7,5.7,21.4,7,7,24,24,10,10,23666,,,,,8,5.9,4,0,,,,
2016-05-17,23.8,16.87,15.45,7.1,,,68,38.2,45.5,23,3.8,1.9,1.6,-0.5,20,13.42,13,6,37,35,101.9,101.64,101.66,101.42,89.33,89.1,89.11,88.88,64400,45600,44250,24100,3.4,2.8,2.7,2,2.5,0,10.4,8.4,5.5,0,0,0,,05:43:00,21:22:00,15.65,5.72,21.37,5,7,26,26,10,11,23249,,,,,8,3.9,4.5,1,,,,
2016-05-16,21.1,13.58,12.3,3.5,,,62,42.2,43,24,3.2,0.2,0.4,-2.3,41,24.12,25,9,59,15,101.74,101.62,101.58,101.42,89.08,88.99,88.99,88.89,64400,42583.3,40250,16100,3.4,2.9,2.8,2.3,5.7,0,7.3,5.3,2.3,0,0,0,,05:44:00,21:21:00,15.62,5.73,21.35,6,6,21,21,10,11,29100,,,,,6,1.9,3,0,,,,
2016-05-15,17.8,10.5,9.1,0.4,,,67,39.5,44.5,22,-2,-3.6,-3.8,-5.6,25,13.71,13.5,2,43,18,102.21,101.89,101.94,101.67,89.4,89.15,89.19,88.97,48300,28833.3,32200,16100,3.8,3.4,3.4,2.9,8.9,0,4.1,2.1,0,0,0,0,,05:46:00,21:20:00,15.57,5.77,21.33,6,6,16,16,7,7,28971,,,,,4,1.6,2,0,,,,
2016-05-14,15.2,8.04,6.65,-1.9,,-4,87,48.2,55,23,-0.4,-3.7,-4,-7.7,23,12.83,12,1,41,16,103.12,102.73,102.68,102.24,90.12,89.81,89.77,89.42,48300,23345.8,28200,8100,4.4,3.2,3.3,2.2,11.3,0,1.6,0,0,0,0,0,,05:47:00,21:18:00,15.52,5.78,21.3,6,6,13,13,3,3,28229,,,,,3,1.7,1.5,0,,,,
2016-05-13,10.9,5.69,4.55,-1.8,,-2,77,59.2,58,39,1.4,-2.1,-1.6,-4.7,21,10.58,11.5,2,,,103.4,103.26,103.24,103.08,90.34,90.23,90.22,90.11,24100,19033.3,16100,8100,3.5,2.9,2.8,2.2,13.4,0,0,0,0,0,0,0,,05:49:00,21:17:00,15.47,5.82,21.28,5,6,10,10,0,0,19291,,,,,7,3.3,3.5,0,,,,
2016-05-12,8.6,4.55,4.55,0.5,,,96,76.7,74,52,2.4,0.6,0.2,-1.9,20,10.92,11.5,3,43,15,103.19,102.8,102.78,102.36,90.16,89.86,89.87,89.58,24100,14091.7,14050,4000,3.2,2.8,2.8,2.3,13.4,0,0,0,0,6.1,5.9,0.2,,05:50:00,21:15:00,15.42,5.83,21.25,,,6,6,-1,-1,7474,,,,,8,7.5,7,6,,,,
2016-05-11,15.4,8.84,7.75,0.1,,,60,37.2,41,22,-3.6,-5.9,-5.2,-6.8,24,13,13,2,44,11,102.6,102.4,102.4,102.2,89.71,89.55,89.53,89.36,64400,39704.2,37050,9700,3.2,2.9,2.8,2.3,10.2,0,2.8,0.8,0,0,0,0,,05:52:00,21:14:00,15.37,5.87,21.23,6,6,13,13,1,2,21601,,,,,8,5.7,4.5,1,,,,
2016-05-10,13.3,7.28,7.3,1.3,,,59,39.8,40.5,22,-3.7,-6.3,-6,-8.3,34,20.58,19.5,5,56,2,102.66,102.56,102.54,102.42,89.75,89.66,89.62,89.49,64400,45537.5,37850,11300,2.9,2.5,2.5,2.2,10.7,0,2.3,0.3,0,0,0,0,,05:53:00,21:12:00,15.32,5.88,21.2,6,6,11,11,1,1,20978,,,,,8,4.4,4,0,,,,
2016-05-09,11.3,6.46,6.95,2.6,,,69,51,51.5,34,-0.6,-3.3,-3.4,-6.1,42,30.42,27,12,65,34,102.39,101.71,101.74,101.1,89.48,88.93,88.99,88.49,48300,28704.2,29800,11300,2.5,2.1,2.2,1.9,11.1,0,2,0,0,0,0,0,,05:55:00,21:10:00,15.25,5.92,21.17,5,5,9,9,2,3,12500,,,,,8,6.2,5.5,3,,,,
2016-05-08,20.3,11.6,13.3,6.3,,,72,48.9,48.5,25,4.5,0.8,0.8,-3,33,20.29,17,1,59,3,100.95,100.18,100.28,99.62,88.37,87.79,87.88,87.38,48300,31445.8,28200,8100,2.8,2.5,2.5,2.3,4.7,0,8.3,6.3,3.3,1.6,1.6,0,,05:56:00,21:09:00,15.22,5.93,21.15,6,6,18,18,5,6,17907,,,,,8,5.5,4,0,,,,
2016-05-07,28.4,18.05,16.75,5.1,25,,62,32,37,12,1.1,-1.8,-2.4,-5.8,32,15.54,19.5,7,44,16,101.93,101.02,100.92,99.92,89.29,88.53,88.47,87.65,64400,43587.5,44250,24100,3.1,2.7,2.5,2,1.2,0,11.8,9.8,6.8,0,0,0,,05:58:00,21:07:00,15.15,5.97,21.12,6,6,26,26,12,12,27750,,,,,4,1.6,2,0,,,,
2016-05-06,20.4,12.59,11.6,2.8,,,87,45.5,51.5,16,4.5,-1.6,-1,-6.6,22,11.29,12.5,3,33,19,102.83,102.47,102.39,101.96,89.93,89.66,89.62,89.32,64400,48954.2,44250,24100,3.4,2.5,2.3,1.2,6.4,0,6.6,4.6,1.6,0,0,0,,06:00:00,21:06:00,15.1,6,21.1,6,6,19,21,8,8,27178,,,,,8,4.2,4,0,,,,
2016-05-05,19.7,10.57,13.45,7.2,,,80,62.3,55,30,5.4,3.3,1.8,-1.7,43,21.12,25,7,52,35,102.42,101.72,101.64,100.86,89.56,89.11,89.05,88.54,24100,21833.3,16900,9700,3.3,2.9,2.9,2.5,4.5,0,8.4,6.5,3.5,0.4,0.4,0,,06:02:00,21:04:00,15.03,6.03,21.07,3,3,15,15,5,5,10447,,,,,8,6.8,5.5,3,,,,
2016-05-04,26.2,19.43,17.14,8.1,,,45,26.3,30.5,16,1.8,-1.2,-0.8,-3.5,20,11.96,12,4,37,22,101.34,101.03,101.05,100.76,88.89,88.64,88.63,88.37,64400,50295.8,44250,24100,3.5,3.2,3.2,3,0.9,0,12.1,10.1,7.1,0,0,0,,06:03:00,21:03:00,15,6.05,21.05,6,6,27,27,10,11,24446,,,,,8,4.9,4,0,,,,
2016-05-03,27.8,19.43,17.25,6.7,25,,58,28.6,35,12,3,-1.3,-2.4,-7.8,22,11,12.5,3,41,15,101.69,101.5,101.42,101.14,89.2,89.03,88.97,88.74,64400,50382.6,44250,24100,3.6,2.9,3,2.3,0.8,0,12.2,10.2,7.2,0,0,0,,06:05:00,21:01:00,14.93,6.08,21.02,6,6,28,28,10,10,26622,,,,,2,1.1,1,0,,,,
2016-05-02,25.9,16.33,14.95,4,,,59,33.8,37,15,0.9,-1.2,-1.1,-3.1,26,11.29,13.5,1,35,16,102.18,101.94,101.9,101.62,89.48,89.32,89.28,89.08,64400,47612.5,44250,24100,3.5,2.8,2.9,2.3,3,0,9.9,8,5,0,0,0,,06:07:00,20:59:00,14.87,6.12,20.98,6,6,26,26,6,8,25995,,,,,6,2.9,3,0,,,,
2016-05-01,21,12.37,10.8,0.6,,,79,42.9,49,19,1.3,-1.6,-1.3,-3.9,16,6.38,8.5,1,,,102.82,102.51,102.49,102.16,89.92,89.71,89.68,89.45,64400,48283.3,44250,24100,3.2,2.8,2.5,1.7,7.2,0,5.8,3.8,0.8,0,0,0,,06:09:00,20:58:00,14.82,6.15,20.97,6,6,19,19,4,4,25021,,,,,7,3,3.5,0,,,,
2016-04-30,13.4,8.85,9.25,5.1,,,71,53.5,53.5,36,1,-0.4,-0.4,-1.7,13,6.17,7,1,48,21,102.84,102.58,102.45,102.06,89.96,89.72,89.61,89.25,64400,31845.8,44250,24100,2.9,2.3,2.4,1.9,8.8,0,4.2,2.2,0,0,0,0,,06:11:00,20:56:00,14.75,6.18,20.93,4,4,13,13,3,4,14444,,,,,8,6.3,4.5,1,,,,
2016-04-29,11.6,6.93,6.75,1.9,,,75,57.5,59.5,44,0.6,-1.1,-0.8,-2.1,34,21.21,23,12,48,14,102,101.75,101.81,101.61,89.22,88.96,89.03,88.83,48300,34858.3,36200,24100,2.7,2.4,2.2,1.8,11.2,0,1.8,0,0,0,0,0,,06:12:00,20:55:00,14.72,6.2,20.92,4,5,11,11,2,3,17128,,,,,8,6.1,5.5,3,,,,
2016-04-28,11.6,6.01,6.94,2.3,,,89,65.2,66.5,44,1.3,-0.5,-0.2,-1.8,38,24.42,24.5,11,57,16,102.34,102.19,102.11,101.89,89.43,89.33,89.26,89.09,48300,23925,28200,8100,2.7,2.4,2.3,1.9,11.1,0,1.9,0,0,0,0,0,,06:14:00,20:53:00,14.65,6.23,20.88,3,3,9,9,3,3,17795,,,,,8,7,5.5,3,,,,
2016-04-27,12,6.2,6.95,1.9,,,91,68.3,68,45,1.7,0.4,0,-1.6,26,16.21,15,4,41,14,102.27,102.01,102.02,101.78,89.39,89.17,89.19,88.98,32200,15837.5,19300,6400,2.7,2.4,2.3,1.9,11.1,0,2,0,0,0,0,0,,06:16:00,20:51:00,14.58,6.27,20.85,4,4,12,12,0,2,24227,,,,,8,6.2,5.5,3,,,,
2016-04-26,11,6.1,6.2,1.4,,,88,73.5,71.5,55,2.3,1.5,1.1,0,24,10.83,13.5,3,,,101.86,101.82,101.8,101.74,89.02,88.98,88.98,88.94,24100,19633.3,17700,11300,2.6,2.1,2,1.5,11.8,0,1.2,0,0,0,,,,06:18:00,20:50:00,14.53,6.3,20.83,3,3,10,10,-2,-2,13487,,,,,8,7.1,6.5,5,,,,
2016-04-25,6.1,3.48,3.8,1.5,,,98,90,89,80,2.8,2,2,1.2,20,10.21,12,4,,,101.89,101.66,101.64,101.4,89,88.79,88.79,88.58,24100,9912.5,12350,600,1.7,1.3,1.4,1.2,14.2,0,0,0,0,1.8,1.8,0,,06:20:00,20:48:00,14.47,6.33,20.8,,,3,4,0,0,6465,,,,,8,7.4,5,2,,,,
2016-04-24,6.7,2.98,4,1.3,,,97,89.2,85,73,2.7,1.3,1.4,0.2,20,10.25,11.5,3,32,12,101.54,101.42,101.42,101.3,88.67,88.56,88.58,88.48,19300,8050,10150,1000,2,1.6,1.6,1.2,14,0,0,0,0,0.6,0.6,0,,06:22:00,20:46:00,14.4,6.37,20.77,3,3,6,6,3,3,6262,,,,,8,6.6,4.5,1,,,,
2016-04-23,7.7,2.85,4.59,1.5,,,95,79.3,73,51,1.3,-0.5,-0.6,-2.6,15,11.17,10,5,,,101.64,101.5,101.49,101.33,88.76,88.69,88.69,88.62,32200,19766.7,18500,4800,2.4,1.9,2,1.7,13.4,0,0,0,0,1,1,0,,06:24:00,20:45:00,14.35,6.4,20.75,3,3,4,7,1,4,4914,,,,,8,7.2,5.5,3,,,,
2016-04-22,14.1,8.39,8.85,3.6,,,63,51.2,51,39,1,-1.3,-1,-3,29,15.75,15.5,2,43,2,101.47,101.32,101.34,101.21,88.82,88.67,88.67,88.51,48300,36875,36200,24100,2.6,2.2,2.2,1.8,9.2,0,3.8,1.8,0,0,0,0,,06:26:00,20:43:00,14.28,6.43,20.72,4,5,18,18,3,4,16393,,,,,8,7.3,7,6,,,,
2016-04-21,23.6,12.55,12.95,2.3,,,56,37.8,40.5,25,3.5,-1.9,-1.3,-6.1,31,17.04,19.5,8,54,16,102,101.41,101.48,100.96,89.29,88.78,88.85,88.41,24100,23766.7,20100,16100,3.2,2.8,2.8,2.3,5,0,8,6,3,0,0,0,,06:28:00,20:42:00,14.23,6.47,20.7,5,5,24,24,4,6,21949,,,,,8,6.1,4.5,1,,,,
2016-04-20,18.8,13.34,12.95,7.1,,,43,26.3,29,15,-1.3,-6.5,-7.1,-12.9,30,16.79,18.5,7,44,35,102.3,101.99,101.81,101.31,89.58,89.36,89.24,88.89,64400,43250,44250,24100,3.5,3.3,3.1,2.8,5,0,8,6,3,0,0,0,,06:30:00,20:40:00,14.17,6.5,20.67,5,5,19,19,4,6,23219,,,,,8,4.3,4,0,,,,
2016-04-19,27.5,17.14,15.8,4.1,,,47,27.2,30,13,0.6,-3.3,-3.5,-7.5,22,10.12,12.5,3,35,4,101.88,101.51,101.53,101.19,89.29,88.99,89,88.71,64400,49287.5,44250,24100,3.9,3.2,3.4,2.8,2.2,0,10.8,8.8,5.8,0,0,0,,06:32:00,20:38:00,14.1,6.53,20.63,5,5,28,28,6,7,23030,,,,,8,3.9,4,0,,,,
2016-04-18,24,13.79,13.5,3,,,67,32.1,38,9,-1.2,-5.8,-7.2,-13.2,43,21.92,24,5,57,16,102.95,102.55,102.44,101.94,90.16,89.81,89.75,89.33,64400,43583.3,44250,24100,3.6,3,3,2.4,4.5,0,8.5,6.5,3.5,0,0,0,,06:34:00,20:37:00,14.05,6.57,20.62,5,5,21,21,7,8,23468,,,,,3,1.6,1.5,0,,,,
2016-04-17,20.6,12.66,10.7,0.8,,,61,33.8,40,19,-2.3,-4,-4,-5.6,24,9.5,13,2,37,18,102.97,102.86,102.86,102.74,90.14,90.04,90.04,89.94,64400,39558.3,44250,24100,3.5,3,3,2.5,7.3,0,5.7,3.7,0.7,0,0,0,,06:36:00,20:35:00,13.98,6.6,20.58,5,5,22,22,6,6,23005,,,,,6,2.7,3,0,,,,
2016-04-16,16.8,9.96,8.45,0.1,,,70,39.4,45.5,21,-2.1,-4.4,-4,-6,20,11.67,10.5,1,35,8,102.76,102.56,102.51,102.25,89.93,89.72,89.68,89.43,64400,40900,44250,24100,3.4,2.9,2.9,2.4,9.6,0,3.5,1.4,0,0,0,0,,06:38:00,20:33:00,13.92,6.63,20.55,4,4,16,16,4,4,21297,,,,,7,4.5,4,1,,,,
2016-04-15,14.1,7.55,7.05,0,,,73,49.1,51,29,-1.3,-3.2,-2.9,-4.5,29,17.38,16,3,43,17,102.24,102.06,101.95,101.67,89.41,89.23,89.14,88.86,64400,45933.3,44250,24100,3,2.7,2.6,2.3,10.9,0,2,0,0,0,0,0,,06:41:00,20:32:00,13.85,6.68,20.53,4,4,13,14,2,4,21872,,,,,8,4,4,0,,,,
2016-04-14,9.1,5.19,4.89,0.7,,,82,60.2,62,42,-0.6,-2.3,-2.4,-4.2,21,11.42,12,3,33,4,101.61,101.23,101.25,100.89,88.81,88.5,88.55,88.29,64400,24450,40250,16100,3.3,2.8,2.8,2.4,13.1,0,0,0,0,0,0,0,,06:43:00,20:30:00,13.78,6.72,20.5,,,8,8,0,0,9139,,,,,8,6.7,4.5,1,,,,
2016-04-13,16.6,10.88,10.95,5.3,,,37,28.8,28,19,-5,-6.8,-6.8,-8.6,29,17.29,15.5,2,48,32,101,100.9,100.88,100.76,88.44,88.34,88.34,88.23,64400,44254.2,44250,24100,3.3,3.1,3.1,2.9,7,0,6,4,0.9,0,0,0,,06:45:00,20:28:00,13.72,6.75,20.47,4,4,13,14,1,1,18674,,,,,8,5.9,4.5,1,,,,
2016-04-12,18.6,10.17,9.25,-0.1,,,74,42.7,49,24,-0.7,-3.3,-3.5,-6.4,28,13.17,14.5,1,41,22,101.3,101.05,101.07,100.83,88.64,88.44,88.44,88.23,64400,38550,44250,24100,3.3,2.9,3,2.6,8.8,0,4.2,2.2,0,0,0,0,,06:47:00,20:27:00,13.67,6.78,20.45,4,4,20,20,2,3,15153,,,,,8,5.6,4,0,,,,
2016-04-11,18.5,7.34,7.2,-4.1,,-7,72,45.7,47,22,-1.7,-4.9,-4.8,-8,38,15.12,22.5,7,52,28,101.74,101.3,101.33,100.91,88.86,88.52,88.54,88.22,64400,39554.2,44250,24100,2.9,2.5,2.5,2,10.8,0,2.2,0.2,0,0,0,0,,06:49:00,20:25:00,13.6,6.82,20.42,4,4,16,16,2,2,18640,,,,,7,3.7,3.5,0,,,,
2016-04-10,9,2.76,2.8,-3.4,,-7,65,50.9,51.5,38,-4.7,-6.7,-7,-9.2,24,11.62,13,2,37,15,102.07,101.92,101.9,101.73,89.17,89.03,89.02,88.88,48300,34520.8,36200,24100,2.5,2.2,2.2,1.9,15.2,0,0,0,0,0,0,0,,06:51:00,20:23:00,13.53,6.85,20.38,4,4,10,10,-2,-2,17310,,,,,8,4.1,4,0,,,,
2016-04-09,18.2,9.53,10.6,3,,,69,44,44.5,20,2.3,-3,-2,-6.4,53,31.5,33.5,14,78,36,101.62,100.71,100.78,99.94,88.87,88.18,88.23,87.58,48300,34458.3,27350,6400,3.1,2.5,2.6,2.1,7.4,0,5.6,3.6,0.6,0,0,0,,06:53:00,20:22:00,13.48,6.88,20.37,4,4,14,14,-4,-2,16745,,,,,8,3.3,4,0,,,,
2016-04-08,24,12.55,12.45,0.9,,,60,34.3,36.5,13,-2.5,-4.9,-4.7,-6.8,32,13.54,17.5,3,52,29,102.29,101.07,101.01,99.73,89.46,88.45,88.43,87.4,64400,39891.7,44250,24100,3.3,2.9,2.8,2.4,5.5,0,7.5,5.5,2.5,0,0,0,,06:56:00,20:20:00,13.4,6.93,20.33,4,4,27,27,3,5,15739,,,,,8,4.9,4,0,,,,
2016-04-07,16.3,8.5,6.85,-2.6,,-4,57,33.9,40,23,-3.7,-7.2,-7,-10.3,17,10.25,9.5,2,28,3,102.68,102.48,102.49,102.29,89.77,89.62,89.61,89.45,64400,46266.7,44250,24100,3.3,3,3,2.8,11.2,0,1.8,0,0,0,0,0,,06:58:00,20:18:00,13.33,6.97,20.3,4,4,17,17,2,4,20589,,,,,8,4.1,4,0,,,,
2016-04-06,14.6,10.57,10.55,6.5,,,44,31.4,32.5,21,-3.8,-6,-6.8,-9.8,38,21.21,20,2,65,28,102.42,101.75,101.88,101.34,89.61,89.05,89.16,88.71,64400,46266.7,44250,24100,3,2.5,2.5,2.1,7.5,0,5.5,3.5,0.6,0,0,0,,07:00:00,20:17:00,13.28,7,20.28,4,4,14,14,0,1,10780,,,,,8,5.5,4.5,1,,,,
2016-04-05,14.1,8.04,7.85,1.6,,,84,48.2,51.5,19,2.6,-4.2,-3.4,-9.4,50,26.33,26,2,80,34,101.88,101.62,101.47,101.06,89.14,88.89,88.76,88.38,64400,46408.3,37850,11300,2.6,2.3,2.3,2,10.2,0,2.8,0.8,0,0.6,0.6,0,,07:02:00,20:15:00,13.22,7.03,20.25,4,4,13,14,5,6,17712,,,,,8,5.6,5,2,,,,
2016-04-04,13.8,7.84,7.75,1.7,,,70,51.2,52,34,1.9,-2,-1,-4,48,14.54,26,4,61,33,101.74,101.03,101.14,100.55,88.98,88.36,88.46,87.93,64400,37204.2,40250,16100,2.8,2.5,2.5,2.1,10.2,0,2.8,0.8,0,0,0,0,,07:04:00,20:14:00,13.17,7.07,20.23,3,4,18,18,3,4,9327,,,,,8,6.5,4.5,1,,,,
